Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	101363.001	101363.001	101363.001	101363.001	0	0	0	0	0	0	3
2	1	0	0.05	100876.346	101119.674	100876.346	101363.001	243.327466	0	0	0	0	0	3
3	1	0	0.075	100696.924	100978.757	100696.924	101363.001	384.244271	0	0	0	0	0	3
4	2	0	0.1	100691.508	100906.945	100691.508	101363.001	456.056665	0	0	0	0	0	3
5	2	0	0.125	100690.389	100863.634	100690.389	101363.001	499.367742	0	0	0	0	0	3
6	2	0	0.15	100765.75	100847.32	100690.389	101363.001	515.68164	0	0	0	0	0	3
7	2	0	0.175	100759.14	100834.723	100690.389	101363.001	528.278731	0	0	0	0	0	3
8	2	0	0.2	100806.958	100831.252	100690.389	101363.001	531.749299	0	0	0	0	0	3
9	2	0	0.225	100861.072	100834.565	100690.389	101363.001	531.749299	0	0	0	0	0	3
10	2	0	0.25	100855.793	100836.688	100690.389	101363.001	531.749299	0	0	0	0	0	3
11	2	0	0.275	100933.342	100845.475	100690.389	101363.001	531.749299	0	0	0	0	0	3
12	2	0	0.3	100940.211	100853.37	100690.389	101363.001	531.749299	0	0	0	0	0	3
13	2	0	0.325	100929.588	100859.232	100690.389	101363.001	531.749299	0	0	0	0	0	3
14	2	0	0.35	100927.968	100864.142	100690.389	101363.001	531.749299	0	0	0	0	0	3
15	2	0	0.375	100942.489	100869.365	100690.389	101363.001	531.749299	0	0	0	0	0	3
16	3	0	0.4	100920.241	100872.545	100690.389	101363.001	531.749299	0	0	0	0	0	3
17	3	0	0.425	100924.799	100875.619	100690.389	101363.001	531.749299	0	0	0	0	0	3
18	3	0	0.45	100890.217	100876.43	100690.389	101363.001	531.749299	0	0	0	0	0	3
19	3	0	0.475	100868.721	100876.024	100690.389	101363.001	531.749299	0	0	0	0	0	3
20	3	0	0.5	100827.196	100873.583	100690.389	101363.001	531.749299	0	0	0	0	0	3
21	3	0	0.525	100725.945	100841.73	100690.389	100942.489	252.099533	0	0	0	0	0	3
22	3	0	0.55	100521.236	100823.974	100521.236	100942.489	154.782894	0	0	0	0	0	3
23	3	0	0.575	100210.992	100799.678	100210.992	100942.489	107.267061	0	0	0	0	0	3
24	3	0	0.6	99777.9118	100753.998	99777.9118	100942.489	122.431863	0	0	0	0	0	3
25	3	0	0.625	99213.4015	100680.148	99213.4015	100942.489	196.281257	0	0	0	0	0	3
26	3	0	0.65	98602.7712	100572	98602.7712	100942.489	304.430212	0	0	0	0	0	3
27	4	0	0.675	98112.0294	100439.644	98112.0294	100942.489	436.785748	0	0	0	0	0	3
28	4	0	0.7	97910.2513	100294.809	97910.2513	100942.489	581.621087	0	0	0	0	0	3
29	4	0	0.725	98070.3698	100155.274	97910.2513	100942.489	721.156219	0	0	0	0	0	3
30	4	0	0.75	98499.6626	100037.467	97910.2513	100942.489	838.962749	0	0	0	0	0	3
31	4	0	0.775	99204.6371	99951.0318	97910.2513	100942.489	925.39798	0	0	0	0	0	3
32	4	0	0.8	99916.8442	99899.8634	97910.2513	100942.489	976.5663	0	0	0	0	0	3
33	4	0	0.825	100395.746	99873.1714	97910.2513	100942.489	1003.25837	0	0	0	0	0	3
34	4	0	0.85	100648.363	99859.1911	97910.2513	100942.489	1017.23864	0	0	0	0	0	3
35	4	0	0.875	100717.082	99847.9207	97910.2513	100924.799	1028.509	0	0	0	0	0	3
36	4	0	0.9	100610.918	99832.4546	97910.2513	100924.799	1043.97513	0	0	0	0	0	3
37	4	0	0.925	100482.011	99810.3152	97910.2513	100890.217	1066.11454	0	0	0	0	0	3
38	4	0	0.95	100380.374	99784.8231	97910.2513	100868.721	1091.20095	0	0	0	0	0	3
