Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	224035.657	224035.657	224035.657	224035.657	0	0	0	0	0	0	3
2	1	0	0.05	163482.71	193759.183	163482.71	224035.657	30276.4734	0	0	0	0	0	3
3	1	0	0.075	125553.219	171023.862	125553.219	224035.657	53011.7948	0	0	0	0	0	3
4	2	0	0.1	112989.587	156515.293	112989.587	224035.657	67520.3635	0	0	0	0	0	3
5	2	0	0.125	117493.932	148711.021	112989.587	224035.657	75324.6356	0	0	0	0	0	3
6	2	0	0.15	124576.656	144688.627	112989.587	224035.657	79347.0298	0	0	0	0	0	3
7	2	0	0.175	129707.217	142548.425	112989.587	224035.657	81487.2312	0	0	0	0	0	3
8	2	0	0.2	131037.696	141109.584	112989.587	224035.657	82926.0724	0	0	0	0	0	3
9	2	0	0.225	131663.97	140060.072	112989.587	224035.657	83975.5851	0	0	0	0	0	3
10	2	0	0.25	132571.868	139311.251	112989.587	224035.657	84724.4055	0	0	0	0	0	3
11	2	0	0.275	138797.853	139264.579	112989.587	224035.657	84771.078	0	0	0	0	0	3
12	2	0	0.3	141984.808	139491.264	112989.587	224035.657	84771.078	0	0	0	0	0	3
13	2	0	0.325	143901.906	139830.545	112989.587	224035.657	84771.078	0	0	0	0	0	3
14	2	0	0.35	145192.208	140213.521	112989.587	224035.657	84771.078	0	0	0	0	0	3
15	2	0	0.375	145595.029	140572.288	112989.587	224035.657	84771.078	0	0	0	0	0	3
16	3	0	0.4	146965.865	140971.886	112989.587	224035.657	84771.078	0	0	0	0	0	3
17	3	0	0.425	147713.072	141368.427	112989.587	224035.657	84771.078	0	0	0	0	0	3
18	3	0	0.45	149638.323	141827.865	112989.587	224035.657	84771.078	0	0	0	0	0	3
19	3	0	0.475	151071.885	142314.393	112989.587	224035.657	84771.078	0	0	0	0	0	3
20	3	0	0.5	152334.643	142815.405	112989.587	224035.657	84771.078	0	0	0	0	0	3
21	3	0	0.525	154130.136	139320.129	112989.587	163482.71	50493.1228	0	0	0	0	0	3
22	3	0	0.55	156614.015	138976.694	112989.587	156614.015	32047.1674	0	0	0	0	0	3
23	3	0	0.575	158551.532	140626.61	112989.587	158551.532	17538.5987	0	0	0	0	0	3
24	3	0	0.6	160784.593	143016.36	117493.932	160784.593	9734.32659	0	0	0	0	0	3
25	3	0	0.625	162751.22	145279.225	124576.656	162751.22	6302.5303	0	0	0	0	0	3
26	3	0	0.65	165305.249	147315.654	129707.217	165305.249	8338.95992	0	0	0	0	0	3
27	4	0	0.675	167764.147	149218.501	131037.696	167764.147	10241.8065	0	0	0	0	0	3
28	4	0	0.7	170681.009	151200.667	131663.97	170681.009	12223.9721	0	0	0	0	0	3
29	4	0	0.725	173362.155	153285.576	132571.868	173362.155	14308.8814	0	0	0	0	0	3
30	4	0	0.75	175673.943	155440.68	138797.853	175673.943	16463.9851	0	0	0	0	0	3
31	4	0	0.775	177565.916	157379.083	141984.808	177565.916	18402.3882	0	0	0	0	0	3
32	4	0	0.8	179788.89	159269.287	143901.906	179788.89	20292.5924	0	0	0	0	0	3
