Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	102200.208	102200.208	102200.208	102200.208	0	0	0	0	0	0	3
2	1	0	0.05	101723.715	101961.962	101723.715	102200.208	238.24659	0	0	0	0	0	3
3	1	0	0.075	101543.46	101822.461	101543.46	102200.208	377.747096	0	0	0	0	0	3
4	2	0	0.1	101539.201	101751.646	101539.201	102200.208	448.56218	0	0	0	0	0	3
5	2	0	0.125	101545.097	101710.336	101539.201	102200.208	489.871891	0	0	0	0	0	3
6	2	0	0.15	101633.483	101697.527	101539.201	102200.208	502.680744	0	0	0	0	0	3
7	2	0	0.175	101643.167	101689.762	101539.201	102200.208	510.446518	0	0	0	0	0	3
8	2	0	0.2	101703.081	101691.427	101539.201	102200.208	510.446518	0	0	0	0	0	3
9	2	0	0.225	101778.635	101701.116	101539.201	102200.208	510.446518	0	0	0	0	0	3
10	2	0	0.25	101787.079	101709.713	101539.201	102200.208	510.446518	0	0	0	0	0	3
11	2	0	0.275	101870.591	101724.338	101539.201	102200.208	510.446518	0	0	0	0	0	3
12	2	0	0.3	101881.584	101737.442	101539.201	102200.208	510.446518	0	0	0	0	0	3
13	2	0	0.325	101877.782	101748.237	101539.201	102200.208	510.446518	0	0	0	0	0	3
14	2	0	0.35	101873.823	101757.208	101539.201	102200.208	510.446518	0	0	0	0	0	3
15	2	0	0.375	101894.902	101766.387	101539.201	102200.208	510.446518	0	0	0	0	0	3
16	3	0	0.4	101864.103	101772.494	101539.201	102200.208	510.446518	0	0	0	0	0	3
17	3	0	0.425	101872.818	101778.396	101539.201	102200.208	510.446518	0	0	0	0	0	3
18	3	0	0.45	101825.208	101780.996	101539.201	102200.208	510.446518	0	0	0	0	0	3
19	3	0	0.475	101792.359	101781.594	101539.201	102200.208	510.446518	0	0	0	0	0	3
20	3	0	0.5	101733.124	101779.171	101539.201	102200.208	510.446518	0	0	0	0	0	3
21	3	0	0.525	101589.046	101748.613	101539.201	101894.902	272.199928	0	0	0	0	0	3
22	3	0	0.55	101326.905	101728.772	101326.905	101894.902	132.699422	0	0	0	0	0	3
23	3	0	0.575	100955.881	101699.393	100955.881	101894.902	91.8327538	0	0	0	0	0	3
24	3	0	0.6	100477.21	101646.294	100477.21	101894.902	135.300634	0	0	0	0	0	3
25	3	0	0.625	99911.088	101564.593	99911.088	101894.902	217.001104	0	0	0	0	0	3
26	3	0	0.65	99403.2683	101453.083	99403.2683	101894.902	328.511848	0	0	0	0	0	3
27	4	0	0.675	99141.2482	101327.987	99141.2482	101894.902	453.607787	0	0	0	0	0	3
28	4	0	0.7	99208.6697	101203.266	99141.2482	101894.902	578.32834	0	0	0	0	0	3
29	4	0	0.725	99633.0584	101095.987	99141.2482	101894.902	685.607151	0	0	0	0	0	3
30	4	0	0.75	100377.614	101025.514	99141.2482	101894.902	756.080397	0	0	0	0	0	3
31	4	0	0.775	101540.603	101009.015	99141.2482	101894.902	772.579811	0	0	0	0	0	3
32	4	0	0.8	102549.62	101042.416	99141.2482	102549.62	772.579811	0	0	0	0	0	3
33	4	0	0.825	103221.075	101109.581	99141.2482	103221.075	772.579811	0	0	0	0	0	3
34	4	0	0.85	103533.674	101192.574	99141.2482	103533.674	772.579811	0	0	0	0	0	3
35	4	0	0.875	103681.303	101281.894	99141.2482	103681.303	772.579811	0	0	0	0	0	3
36	4	0	0.9	103745.562	101375.967	99141.2482	103745.562	772.579811	0	0	0	0	0	3
37	4	0	0.925	103787.853	101471.718	99141.2482	103787.853	772.579811	0	0	0	0	0	3
38	4	0	0.95	103733.599	101567.138	99141.2482	103787.853	772.579811	0	0	0	0	0	3
39	5	0	0.975	103569.779	101656.009	99141.2482	103787.853	770.15628	0	0	0	0	0	3
40	5	0	1	103281.264	101733.416	99141.2482	103787.853	739.598155	696.990779	0	94.2	0	0	3
41	5	0	1.025	102915.172	101799.722	99141.2482	103787.853	790.707766	696.990779	0	88.1	0	0	3
42	5	0	1.05	102557.476	101861.251	99141.2482	103787.853	852.236311	696.990779	0	81.7	0	0	3
43	5	0	1.075	102301.693	101928.542	99141.2482	103787.853	919.526892	696.990779	0	75.7	0	0	3
44	5	0	1.1	102102.042	101936.803	99141.2482	103787.853	927.788819	696.990779	0	75.1	0	0	3
45	5	0	1.125	101994.974	102009.078	99141.2482	103787.853	1000.06327	696.990779	0	69.6	0	0	3
46	5	0	1.15	101956.133	102106.461	99141.2482	103787.853	1097.44638	696.990779	0	63.5	0	0	3
47	5	0	1.175	102014.562	102230.808	99141.2482	103787.853	1221.7937	696.990779	0	57	0	0	3
48	5	0	1.2	102147.937	102373.984	99208.6697	103787.853	1364.96936	696.990779	0	51	0	0	3
49	5	0	1.225	102350.199	102523.581	99633.0584	103787.853	1514.56599	696.990779	0	46	0	0	3
50	6	0	1.25	102604.5	102665.078	100377.614	103787.853	1656.06321	696.990779	0	42	0	0	3
51	6	0	1.275	102840.473	102782.357	101540.603	103787.853	1773.34222	696.990779	0	39.3	0	0	3
52	6	0	1.3	103087.96	102856.04	101956.133	103787.853	1813.62411	696.990779	0	38.4	0	0	3
53	6	0	1.325	103289.423	102891.269	101956.133	103787.853	1781.68818	696.990779	0	39.1	0	0	3
54	6	0	1.35	103462.001	102902.742	101956.133	103787.853	1710.16827	696.990779	0	40.7	0	0	3
55	6	0	1.375	103574.333	102904.678	101956.133	103787.853	1622.78437	696.990779	0	42.9	0	0	3
56	6	0	1.4	103621.575	102901.834	101956.133	103787.853	1528.71139	696.990779	0	45.5	0	0	3
57	6	0	1.425	103580.484	102893.973	101956.133	103787.853	1432.95961	696.990779	0	48.6	0	0	3
58	6	0	1.45	103443.863	102877.592	101956.133	103733.599	1337.54003	696.990779	0	52.1	0	0	3
59	6	0	1.475	103296.508	102856.779	101956.133	103621.575	1248.66902	696.990779	0	55.8	0	0	3
60	6	0	1.5	103170.933	102837.786	101956.133	103621.575	1171.26201	696.990779	0	59.5	0	0	3
61	6	0	1.525	103075.514	102827.988	101956.133	103621.575	1104.95567	696.990779	0	63	0	0	3
62	7	0	1.55	103033.417	102833.619	101956.133	103621.575	1043.42713	696.990779	0	66.7	0	0	3
63	7	0	1.575	103033.824	102856.302	101956.133	103621.575	976.136546	696.990779	0	71.4	0	0	3
64	7	0	1.6	103098.074	102894.225	101956.133	103621.575	967.874618	696.990779	0	72	0	0	3
65	7	0	1.625	103177.622	102945.443	101956.133	103621.575	936.365308	696.990779	0	74.4	0	0	3
66	7	0	1.65	103284.398	103006.844	101956.133	103621.575	900.383383	696.990779	0	77.4	0	0	3
67	7	0	1.675	103397.991	103075.504	102014.562	103621.575	844.695949	696.990779	0	82.5	0	0	3
68	7	0	1.7	103516.531	103147.027	102147.937	103621.575	773.042635	696.990779	0	90.1	0	0	3
69	7	0	1.725	103632.502	103217.72	102350.199	103632.502	694.139554	696.990779	0	100	0	0	3
