Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
57	6	0	1.425	334698.322	334265.95	333579.27	334987.584	1211.7716	976.39411	0	80.5	0	0	3
58	6	0	1.45	333316.895	334228.244	333316.895	334987.584	1119.02285	976.39411	0	87.2	0	0	3
59	6	0	1.475	333694.59	334227.072	333316.895	334987.584	1059.65168	976.39411	0	92.1	0	0	3
60	6	0	1.5	334165.886	334221.295	333316.895	334987.584	1038.50751	976.39411	0	94	0	0	3
61	6	0	1.525	334263.414	334209.932	333316.895	334987.584	1049.87026	976.39411	0	93	0	0	3
62	7	0	1.55	334119.54	334168.597	333316.895	334772.893	1091.20568	976.39411	0	89.4	0	0	3
63	7	0	1.575	334493.548	334155.295	333316.895	334698.322	1104.50785	976.39411	0	88.4	0	0	3
64	7	0	1.6	334517.622	334175.426	333316.895	334698.322	1024.48246	976.39411	0	95.3	0	0	3
65	7	0	1.625	334353.925	334212.315	333316.895	334698.322	1008.9691	976.39411	0	96.7	0	0	3
66	7	0	1.65	333609.318	334205.881	333316.895	334698.322	972.575602	976.39411	0	100	0	0	3
67	7	0	1.675	333792.776	334200.138	333316.895	334698.322	910.723705	976.39411	0	100	0	0	3
68	7	0	1.7	333639.266	334166.421	333316.895	334698.322	799.683653	976.39411	0	100	0	0	3
69	7	0	1.725	334187.531	334157.319	333316.895	334698.322	681.24855	976.39411	0	100	0	0	3
