Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	26.0922383	26.0922383	26.0922383	26.0922383	0	0	0	0	0	0	3
2	1	0	0.05	26.1145995	26.1034189	26.0922383	26.1145995	0.0111806024	0	0	0	0	0	3
3	1	0	0.075	26.116812	26.1078833	26.0922383	26.116812	0.0156449482	0	0	0	0	0	3
4	2	0	0.1	26.0993433	26.1057483	26.0922383	26.116812	0.0156449482	0	0	0	0	0	3
5	2	0	0.125	26.0917736	26.1029533	26.0917736	26.116812	0.0156449482	0	0	0	0	0	3
6	2	0	0.15	26.0809508	26.0992863	26.0809508	26.116812	0.0156449482	0	0	0	0	0	3
7	2	0	0.175	26.0878032	26.0976458	26.0809508	26.116812	0.0156449482	0	0	0	0	0	3
8	2	0	0.2	26.0838799	26.0959251	26.0809508	26.116812	0.0156449482	0	0	0	0	0	3
9	2	0	0.225	26.0795166	26.0941019	26.0795166	26.116812	0.0156449482	0	0	0	0	0	3
10	2	0	0.25	26.0799535	26.0926871	26.0795166	26.116812	0.0156449482	0	0	0	0	0	3
11	2	0	0.275	26.0778757	26.0913406	26.0778757	26.116812	0.0165426799	0	0	0	0	0	3
12	2	0	0.3	26.0682886	26.0894196	26.0682886	26.116812	0.0184636803	0	0	0	0	0	3
13	2	0	0.325	26.0669732	26.0876929	26.0669732	26.116812	0.0201903273	0	0	0	0	0	3
14	2	0	0.35	26.0599019	26.0857079	26.0599019	26.116812	0.0221754043	0	0	0	0	0	3
15	2	0	0.375	26.0598723	26.0839855	26.0598723	26.116812	0.023897773	0	0	0	0	0	3
16	3	0	0.4	26.0247651	26.0802842	26.0247651	26.116812	0.027599051	0	0	0	0	0	3
17	3	0	0.425	25.9921469	26.0750997	25.9921469	26.116812	0.0327835982	0	0	0	0	0	3
18	3	0	0.45	25.9427236	26.0677454	25.9427236	26.116812	0.040137827	0	0	0	0	0	3
19	3	0	0.475	25.9291258	26.0604497	25.9291258	26.116812	0.0474335962	0	0	0	0	0	3
20	3	0	0.5	25.9120128	26.0530278	25.9120128	26.116812	0.0548554383	0	0	0	0	0	3
21	3	0	0.525	25.912278	26.0440298	25.9120128	26.116812	0.0638534546	0	0	0	0	0	3
22	3	0	0.55	25.8970249	26.0331511	25.8970249	26.116812	0.0747321873	0	0	0	0	0	3
23	3	0	0.575	25.8600207	26.0203115	25.8600207	26.0993433	0.085436756	0	0	0	0	0	3
24	3	0	0.6	25.8656288	26.0086258	25.8600207	26.0917736	0.0943275442	0	0	0	0	0	3
25	3	0	0.625	25.8875043	25.9984123	25.8600207	26.0878032	0.100873927	0	0	0	0	0	3
26	3	0	0.65	25.9227691	25.9905032	25.8600207	26.0878032	0.107142574	0	0	0	0	0	3
27	4	0	0.675	25.9612945	25.9841778	25.8600207	26.0838799	0.111747269	0	0	0	0	0	3
28	4	0	0.7	25.9767866	25.9788232	25.8600207	26.0799535	0.115278771	0	0	0	0	0	3
29	4	0	0.725	25.9970664	25.9747006	25.8600207	26.0799535	0.117986441	0	0	0	0	0	3
30	4	0	0.75	25.9621078	25.9688084	25.8600207	26.0778757	0.12253224	0	0	0	0	0	3
31	4	0	0.775	25.9358765	25.9617084	25.8600207	26.0682886	0.1277112	0	0	0	0	0	3
32	4	0	0.8	25.9043937	25.9535136	25.8600207	26.0669732	0.1341793	0	0	0	0	0	3
33	4	0	0.825	25.8923228	25.9447811	25.8600207	26.0599019	0.140926741	0	0	0	0	0	3
34	4	0	0.85	25.8713546	25.9353538	25.8600207	26.0598723	0.148631734	0	0	0	0	0	3
35	4	0	0.875	25.8957234	25.9271463	25.8600207	26.0247651	0.153137902	0	0	0	0	0	3
36	4	0	0.9	25.8418934	25.9180027	25.8418934	25.9970664	0.155173032	0	0	0	0	0	3
37	4	0	0.925	25.838767	25.9103337	25.838767	25.9970664	0.157411705	0	0	0	0	0	3
38	4	0	0.95	25.8223931	25.9043172	25.8223931	25.9970664	0.156132457	0	0	0	0	0	3
39	5	0	0.975	25.8427437	25.8999981	25.8223931	25.9970664	0.153029722	0	0	0	0	0	3
40	5	0	1	25.8502828	25.8969116	25.8223931	25.9970664	0.147118206	0.0441628246	0	30	0	0	3
41	5	0	1.025	25.8676678	25.8946811	25.8223931	25.9970664	0.138469986	0.0441628246	0	31.8	0	0	3
42	5	0	1.05	25.8591397	25.8927868	25.8223931	25.9970664	0.127524685	0.0441628246	0	34.6	0	0	3
43	5	0	1.075	25.8332557	25.8914486	25.8223931	25.9970664	0.117177213	0.0441628246	0	37.6	0	0	3
44	5	0	1.1	25.8133281	25.8877286	25.8133281	25.9970664	0.120897235	0.0441628246	0	36.5	0	0	3
45	5	0	1.125	25.819733	25.8855431	25.8133281	25.9970664	0.112869282	0.0441628246	0	39.1	0	0	3
46	5	0	1.15	25.8263327	25.8826301	25.8133281	25.9970664	0.107873129	0.0441628246	0	40.9	0	0	3
47	5	0	1.175	25.8421343	25.8787904	25.8133281	25.9970664	0.105387449	0.0441628246	0	41.9	0	0	3
48	5	0	1.2	25.8446005	25.8732335	25.8133281	25.9970664	0.105589641	0.0441628246	0	41.8	0	0	3
49	5	0	1.225	25.8559283	25.8674784	25.8133281	25.9970664	0.107222288	0.0441628246	0	41.1	0	0	3
50	6	0	1.25	25.8254122	25.8593043	25.8133281	25.9621078	0.10950401	0.0441628246	0	40.3	0	0	3
51	6	0	1.275	25.8452891	25.8537416	25.8133281	25.9358765	0.107966843	0.0441628246	0	40.9	0	0	3
52	6	0	1.3	25.845211	25.8494241	25.8133281	25.9043937	0.0910655209	0.0441628246	0	48.4	0	0	3
53	6	0	1.325	25.8479801	25.8467378	25.8133281	25.8957234	0.0823952758	0.0441628246	0	53.5	0	0	3
54	6	0	1.35	25.829031	25.8437239	25.8133281	25.8957234	0.0823952758	0.0441628246	0	53.5	0	0	3
55	6	0	1.375	25.8443058	25.8424358	25.8133281	25.8957234	0.0823952758	0.0441628246	0	53.5	0	0	3
56	6	0	1.4	25.8391245	25.8397407	25.8133281	25.8676678	0.0543396194	0.0441628246	0	81.2	0	0	3
57	6	0	1.425	25.8562819	25.8404258	25.8133281	25.8676678	0.0543396194	0.0441628246	0	81.2	0	0	3
58	6	0	1.45	25.8041585	25.8387778	25.8041585	25.8676678	0.063509225	0.0441628246	0	69.5	0	0	3
59	6	0	1.475	25.8183278	25.8385842	25.8041585	25.8676678	0.0614138909	0.0441628246	0	71.9	0	0	3
60	6	0	1.5	25.8362044	25.8382728	25.8041585	25.8676678	0.0586387831	0.0441628246	0	75.3	0	0	3
61	6	0	1.525	25.8400053	25.8377834	25.8041585	25.8676678	0.0568976762	0.0441628246	0	77.6	0	0	3
62	7	0	1.55	25.8339307	25.8361769	25.8041585	25.8591397	0.0549811321	0.0441628246	0	80.3	0	0	3
63	7	0	1.575	25.8491114	25.8356994	25.8041585	25.8562819	0.0521234093	0.0441628246	0	84.7	0	0	3
64	7	0	1.6	25.8496	25.8364777	25.8041585	25.8562819	0.0520292054	0.0441628246	0	84.8	0	0	3
65	7	0	1.625	25.8432633	25.8379031	25.8041585	25.8562819	0.0498436913	0.0441628246	0	88.6	0	0	3
66	7	0	1.65	25.8151948	25.837687	25.8041585	25.8562819	0.0469307576	0.0441628246	0	94.1	0	0	3
67	7	0	1.675	25.8220123	25.8374813	25.8041585	25.8562819	0.0430910053	0.0441628246	0	100	0	0	3
68	7	0	1.7	25.8164213	25.8362569	25.8041585	25.8562819	0.0375341471	0.0441628246	0	100	0	0	3
69	7	0	1.725	25.836548	25.8358734	25.8041585	25.8562819	0.0317789916	0.0441628246	0	100	0	0	3
