Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	0.816482043	0.816482043	0.816482043	0.816482043	0	0	0	0	0	0	3
2	1	0	0.05	0.822593026	0.819537534	0.816482043	0.822593026	0.00305549184	0	0	0	0	0	3
3	1	0	0.075	0.821885766	0.820320278	0.816482043	0.822593026	0.00383823554	0	0	0	0	0	3
4	2	0	0.1	0.820920817	0.820470413	0.816482043	0.822593026	0.00398837033	0	0	0	0	0	3
5	2	0	0.125	0.820440943	0.820464519	0.816482043	0.822593026	0.00398837033	0	0	0	0	0	3
6	2	0	0.15	0.820321768	0.820440727	0.816482043	0.822593026	0.00398837033	0	0	0	0	0	3
7	2	0	0.175	0.801648663	0.817756147	0.801648663	0.822593026	0.00398837033	0	0	0	0	0	3
8	2	0	0.2	0.783744016	0.81350463	0.783744016	0.822593026	0.0069657828	0	0	0	0	0	3
9	2	0	0.225	0.768146693	0.808464859	0.768146693	0.822593026	0.0120055537	0	0	0	0	0	3
10	2	0	0.25	0.747730938	0.802391467	0.747730938	0.822593026	0.0180789458	0	0	0	0	0	3
11	2	0	0.275	0.728382094	0.795663342	0.728382094	0.822593026	0.0248070706	0	0	0	0	0	3
12	2	0	0.3	0.695287873	0.78729872	0.695287873	0.822593026	0.0331716931	0	0	0	0	0	3
13	2	0	0.325	0.680070426	0.77905039	0.680070426	0.822593026	0.0414200234	0	0	0	0	0	3
14	2	0	0.35	0.647500404	0.769653962	0.647500404	0.822593026	0.0508164509	0	0	0	0	0	3
15	2	0	0.375	0.632473547	0.760508601	0.632473547	0.822593026	0.059961812	0	0	0	0	0	3
16	3	0	0.4	0.595203848	0.750177054	0.595203848	0.822593026	0.070293359	0	0	0	0	0	3
17	3	0	0.425	0.576816803	0.739979392	0.576816803	0.822593026	0.0804910209	0	0	0	0	0	3
18	3	0	0.45	0.553790134	0.729635544	0.553790134	0.822593026	0.0908348685	0	0	0	0	0	3
19	3	0	0.475	0.535740714	0.719430553	0.535740714	0.822593026	0.10103986	0	0	0	0	0	3
20	3	0	0.5	0.519973341	0.709457693	0.519973341	0.822593026	0.11101272	0	0	0	0	0	3
21	3	0	0.525	0.502601021	0.693763642	0.502601021	0.822593026	0.126706771	0	0	0	0	0	3
22	3	0	0.55	0.481459355	0.676706958	0.481459355	0.821885766	0.143763455	0	0	0	0	0	3
23	3	0	0.575	0.458150999	0.65852022	0.458150999	0.820920817	0.161950193	0	0	0	0	0	3
24	3	0	0.6	0.424579366	0.638703147	0.424579366	0.820440943	0.181761372	0	0	0	0	0	3
25	3	0	0.625	0.363846554	0.615873428	0.363846554	0.820321768	0.204567299	0	0	0	0	0	3
26	3	0	0.65	0.211177782	0.585416228	0.211177782	0.801648663	0.232339918	0	0	0	0	0	3
27	4	0	0.675	0.043827291	0.54752516	0.043827291	0.783744016	0.26597947	0	0	0	0	0	3
28	4	0	0.7	0.0049731975	0.508586619	0.0049731975	0.768146693	0.29987824	0	0	0	0	0	3
29	4	0	0.725	0.00552661758	0.470455615	0.0049731975	0.747730938	0.331935852	0	0	0	0	0	3
30	4	0	0.75	0.0247786858	0.434308003	0.0049731975	0.728382094	0.36135534	0	0	0	0	0	3
31	4	0	0.775	0.0204687763	0.398912337	0.0049731975	0.695287873	0.388386383	0	0	0	0	0	3
32	4	0	0.8	0.0629485591	0.367295371	0.0049731975	0.680070426	0.411755019	0	0	0	0	0	3
33	4	0	0.825	0.0439356595	0.335488633	0.0049731975	0.647500404	0.434165329	0	0	0	0	0	3
34	4	0	0.85	0.00431430525	0.303329328	0.00431430525	0.632473547	0.457179273	0	0	0	0	0	3
