Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	101493.279	101493.279	101493.279	101493.279	0	0	0	0	0	0	3
2	1	0	0.05	100872.991	101183.135	100872.991	101493.279	310.1439	0	0	0	0	0	3
3	1	0	0.075	100720.427	101028.899	100720.427	101493.279	464.380074	0	0	0	0	0	3
4	2	0	0.1	100646.817	100933.378	100646.817	101493.279	559.900673	0	0	0	0	0	3
5	2	0	0.125	100646.232	100875.949	100646.232	101493.279	617.329899	0	0	0	0	0	3
6	2	0	0.15	100654.082	100838.971	100646.232	101493.279	654.307792	0	0	0	0	0	3
7	2	0	0.175	100681.578	100816.487	100646.232	101493.279	676.792532	0	0	0	0	0	3
8	2	0	0.2	100696.412	100801.477	100646.232	101493.279	691.801838	0	0	0	0	0	3
9	2	0	0.225	100709.823	100791.294	100646.232	101493.279	701.985605	0	0	0	0	0	3
10	2	0	0.25	100737.057	100785.87	100646.232	101493.279	707.409276	0	0	0	0	0	3
11	2	0	0.275	100810.32	100788.093	100646.232	101493.279	707.409276	0	0	0	0	0	3
12	2	0	0.3	100845.566	100792.882	100646.232	101493.279	707.409276	0	0	0	0	0	3
13	2	0	0.325	100869.204	100798.753	100646.232	101493.279	707.409276	0	0	0	0	0	3
14	2	0	0.35	100850.676	100802.462	100646.232	101493.279	707.409276	0	0	0	0	0	3
15	2	0	0.375	100864.639	100806.607	100646.232	101493.279	707.409276	0	0	0	0	0	3
16	3	0	0.4	100844.073	100808.949	100646.232	101493.279	707.409276	0	0	0	0	0	3
17	3	0	0.425	100848.193	100811.257	100646.232	101493.279	707.409276	0	0	0	0	0	3
18	3	0	0.45	100796.765	100810.452	100646.232	101493.279	707.409276	0	0	0	0	0	3
19	3	0	0.475	100762.233	100807.914	100646.232	101493.279	707.409276	0	0	0	0	0	3
20	3	0	0.5	100696.629	100802.35	100646.232	101493.279	707.409276	0	0	0	0	0	3
21	3	0	0.525	100582.357	100756.804	100582.357	100872.991	290.634137	0	0	0	0	0	3
22	3	0	0.55	100311.215	100728.715	100311.215	100869.204	300.184113	0	0	0	0	0	3
23	3	0	0.575	99943.3442	100689.861	99943.3442	100869.204	243.51764	0	0	0	0	0	3
24	3	0	0.6	99427.223	100628.881	99427.223	100869.204	247.068096	0	0	0	0	0	3
25	3	0	0.625	98828.4563	100537.992	98828.4563	100869.204	300.979003	0	0	0	0	0	3
26	3	0	0.65	98158.367	100413.207	98158.367	100869.204	403.280007	0	0	0	0	0	3
27	4	0	0.675	97663.6732	100262.311	97663.6732	100869.204	548.945707	0	0	0	0	0	3
28	4	0	0.7	97483.1858	100101.65	97483.1858	100869.204	709.607024	0	0	0	0	0	3
29	4	0	0.725	97815.5024	99956.934	97483.1858	100869.204	854.323074	0	0	0	0	0	3
30	4	0	0.75	98452.6488	99842.7136	97483.1858	100869.204	968.543472	0	0	0	0	0	3
31	4	0	0.775	99302.1636	99767.3057	97483.1858	100869.204	1043.95132	0	0	0	0	0	3
32	4	0	0.8	100137.267	99731.8908	97483.1858	100869.204	1079.36624	0	0	0	0	0	3
33	4	0	0.825	100700.207	99723.441	97483.1858	100864.639	1087.81604	0	0	0	0	0	3
34	4	0	0.85	100969.392	99729.3768	97483.1858	100969.392	1087.81604	0	0	0	0	0	3
35	4	0	0.875	101038.654	99738.0775	97483.1858	101038.654	1087.81604	0	0	0	0	0	3
36	4	0	0.9	100921.43	99741.9454	97483.1858	101038.654	1087.81604	0	0	0	0	0	3
37	4	0	0.925	100779.846	99738.5281	97483.1858	101038.654	1087.01093	0	0	0	0	0	3
38	4	0	0.95	100649.901	99731.1848	97483.1858	101038.654	1084.47309	0	0	0	0	0	3
39	5	0	0.975	100543.366	99720.2415	97483.1858	101038.654	1082.10838	0	0	0	0	0	3
40	5	0	1	100457.874	99708.3037	97483.1858	101038.654	1048.50003	533.320177	0	50.8	0	0	3
41	5	0	1.025	100415.32	99699.9519	97483.1858	101038.654	1028.76308	533.320177	0	51.8	0	0	3
42	5	0	1.05	100364.132	99702.5977	97483.1858	101038.654	989.908953	533.320177	0	53.8	0	0	3
43	5	0	1.075	100319.231	99721.3921	97483.1858	101038.654	928.929271	533.320177	0	57.4	0	0	3
44	5	0	1.1	100257.177	99746.9056	97483.1858	101038.654	928.929271	533.320177	0	57.4	0	0	3
45	5	0	1.125	100191.189	99783.285	97483.1858	101038.654	838.040471	533.320177	0	63.6	0	0	3
46	5	0	1.15	100124.058	99844.9803	97483.1858	101038.654	713.254726	533.320177	0	74.7	0	0	3
47	5	0	1.175	100110.209	99937.9251	97483.1858	101038.654	562.359477	533.320177	0	94.8	0	0	3
48	5	0	1.2	100160.247	100056.81	97483.1858	101038.654	401.69816	533.320177	0	100	0	0	3
49	5	0	1.225	100233.943	100187.798	97815.5024	101038.654	487.846187	533.320177	0	100	0	0	3
50	6	0	1.25	100316.98	100306.916	98452.6488	101038.654	606.964192	533.320177	0	87.8	0	0	3
51	6	0	1.275	100383.143	100398.844	99302.1636	101038.654	698.892491	533.320177	0	76.3	0	0	3
52	6	0	1.3	100451.759	100453.587	100110.209	101038.654	753.635123	533.320177	0	70.7	0	0	3
53	6	0	1.325	100509.733	100471.323	100110.209	101038.654	771.371568	533.320177	0	69.1	0	0	3
54	6	0	1.35	100554.688	100464.394	100110.209	101038.654	771.371568	533.320177	0	69.1	0	0	3
55	6	0	1.375	100607.198	100447.147	100110.209	101038.654	771.371568	533.320177	0	69.1	0	0	3
56	6	0	1.4	100621.393	100427.277	100110.209	100921.43	771.371568	533.320177	0	69.1	0	0	3
57	6	0	1.425	100641.533	100413.949	100110.209	100779.846	669.636859	533.320177	0	79.6	0	0	3
58	6	0	1.45	100623.247	100406.491	100110.209	100649.901	539.691405	533.320177	0	98.8	0	0	3
59	6	0	1.475	100606.21	100404.411	100110.209	100641.533	531.323486	533.320177	0	100	0	0	3
60	6	0	1.5	100590.372	100406.649	100110.209	100641.533	531.323486	533.320177	0	100	0	0	3
61	6	0	1.525	100605.508	100413.68	100110.209	100641.533	531.323486	533.320177	0	100	0	0	3
62	7	0	1.55	100621.529	100423.499	100110.209	100641.533	531.323486	533.320177	0	100	0	0	3
63	7	0	1.575	100624.979	100435.92	100110.209	100641.533	531.323486	533.320177	0	100	0	0	3
64	7	0	1.6	100630.659	100450.75	100110.209	100641.533	531.323486	533.320177	0	100	0	0	3
65	7	0	1.625	100626.25	100468.325	100110.209	100641.533	531.323486	533.320177	0	100	0	0	3
66	7	0	1.65	100620.376	100488.763	100110.209	100641.533	531.323486	533.320177	0	100	0	0	3
67	7	0	1.675	100626.243	100512.676	100110.209	100641.533	531.323486	533.320177	0	100	0	0	3
68	7	0	1.7	100631.621	100537.505	100160.247	100641.533	480.695718	533.320177	0	100	0	0	3
69	7	0	1.725	100640.805	100560.389	100233.943	100641.533	372.590991	533.320177	0	100	0	0	3
