Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
60	6	0	1.5	293.199985	293.199875	293.199585	293.199985	0.000399533538	0.000365830802	0	91.5	0	0	3
61	6	0	1.525	293.199961	293.199893	293.199715	293.199985	0.000269443773	0.000365830802	0	100	0	0	3
62	7	0	1.55	293.199967	293.199905	293.199756	293.199985	0.000229108706	0.000365830802	0	100	0	0	3
63	7	0	1.575	293.199953	293.199914	293.199772	293.199985	0.000212589677	0.000365830802	0	100	0	0	3
64	7	0	1.6	293.199951	293.199923	293.199795	293.199985	0.000189857256	0.000365830802	0	100	0	0	3
65	7	0	1.625	293.199937	293.199929	293.199832	293.199985	0.000153381774	0.000365830802	0	100	0	0	3
66	7	0	1.65	293.199954	293.199935	293.199835	293.199985	0.000150349613	0.000365830802	0	100	0	0	3
67	7	0	1.675	293.199933	293.19994	293.199853	293.199985	0.000131446098	0.000365830802	0	100	0	0	3
68	7	0	1.7	293.199937	293.199944	293.199857	293.199985	0.00012782048	0.000365830802	0	100	0	0	3
69	7	0	1.725	293.199921	293.199947	293.199883	293.199985	0.00010142235	0.000365830802	0	100	0	0	3
