Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	0.965258924	0.965258924	0.965258924	0.965258924	0	0	0	0	0	0	3
2	1	0	0.05	0.968966737	0.96711283	0.965258924	0.968966737	0.00185390652	0	0	0	0	0	3
3	1	0	0.075	0.970092727	0.968106129	0.965258924	0.970092727	0.00284720546	0	0	0	0	0	3
4	2	0	0.1	0.975090661	0.969852262	0.965258924	0.975090661	0.0045933383	0	0	0	0	0	3
5	2	0	0.125	0.975201643	0.970922138	0.965258924	0.975201643	0.00566321442	0	0	0	0	0	3
6	2	0	0.15	0.977308814	0.971986584	0.965258924	0.977308814	0.00672766046	0	0	0	0	0	3
7	2	0	0.175	0.977448355	0.972766837	0.965258924	0.977448355	0.00750791348	0	0	0	0	0	3
8	2	0	0.2	0.978350237	0.973464762	0.965258924	0.978350237	0.00820583845	0	0	0	0	0	3
9	2	0	0.225	0.978862089	0.974064465	0.965258924	0.978862089	0.00880554145	0	0	0	0	0	3
10	2	0	0.25	0.979223992	0.974580418	0.965258924	0.979223992	0.00932149414	0	0	0	0	0	3
11	2	0	0.275	0.979589552	0.975035794	0.965258924	0.979589552	0.00977686992	0	0	0	0	0	3
12	2	0	0.3	0.980268931	0.975471888	0.965258924	0.980268931	0.0102129647	0	0	0	0	0	3
13	2	0	0.325	0.980655178	0.975870603	0.965258924	0.980655178	0.0106116793	0	0	0	0	0	3
14	2	0	0.35	0.981318944	0.97625977	0.965258924	0.981318944	0.0110008464	0	0	0	0	0	3
15	2	0	0.375	0.981972839	0.976640641	0.965258924	0.981972839	0.0113817177	0	0	0	0	0	3
16	3	0	0.4	0.982598491	0.977013007	0.965258924	0.982598491	0.0117540833	0	0	0	0	0	3
17	3	0	0.425	0.983568376	0.977398617	0.965258924	0.983568376	0.0121396932	0	0	0	0	0	3
18	3	0	0.45	0.98407924	0.977769763	0.965258924	0.98407924	0.0125108389	0	0	0	0	0	3
19	3	0	0.475	0.984593142	0.978128888	0.965258924	0.984593142	0.0128699642	0	0	0	0	0	3
20	3	0	0.5	0.985079479	0.978476417	0.965258924	0.985079479	0.0132174937	0	0	0	0	0	3
21	3	0	0.525	0.985832845	0.979505114	0.968966737	0.985832845	0.0123922833	0	0	0	0	0	3
22	3	0	0.55	0.986227833	0.980368168	0.970092727	0.986227833	0.0122620392	0	0	0	0	0	3
23	3	0	0.575	0.986965756	0.98121182	0.975090661	0.986965756	0.0113595577	0	0	0	0	0	3
24	3	0	0.6	0.987168368	0.981815705	0.975201643	0.987168368	0.010893567	0	0	0	0	0	3
25	3	0	0.625	0.987665773	0.982438912	0.977308814	0.987665773	0.0103569589	0	0	0	0	0	3
26	3	0	0.65	0.98793585	0.982970263	0.977448355	0.98793585	0.0102034262	0	0	0	0	0	3
27	4	0	0.675	0.98843212	0.983519452	0.978350237	0.98843212	0.0100546895	0	0	0	0	0	3
28	4	0	0.7	0.988415618	0.984022721	0.978862089	0.98843212	0.009570031	0	0	0	0	0	3
29	4	0	0.725	0.98881795	0.984520514	0.979223992	0.98881795	0.00959395801	0	0	0	0	0	3
30	4	0	0.75	0.988683655	0.984993497	0.979589552	0.98881795	0.00922839864	0	0	0	0	0	3
31	4	0	0.775	0.98906919	0.985467479	0.980268931	0.98906919	0.008800259	0	0	0	0	0	3
32	4	0	0.8	0.989064273	0.985907246	0.980655178	0.98906919	0.00841401243	0	0	0	0	0	3
33	4	0	0.825	0.989121366	0.986330555	0.981318944	0.989121366	0.00780242198	0	0	0	0	0	3
34	4	0	0.85	0.989195651	0.986724391	0.981972839	0.989195651	0.00722281207	0	0	0	0	0	3
