Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	-203508.012	-203508.012	-203508.012	-203508.012	0	0	0	0	0	0	3
2	1	0	0.05	-227776.762	-215642.387	-227776.762	-203508.012	12134.3753	0	0	0	0	0	3
3	1	0	0.075	-229062.989	-220115.921	-229062.989	-203508.012	16607.9094	0	0	0	0	0	3
4	2	0	0.1	-227304.021	-221912.946	-229062.989	-203508.012	18404.9344	0	0	0	0	0	3
5	2	0	0.125	-225957.851	-222721.927	-229062.989	-203508.012	19213.9153	0	0	0	0	0	3
6	2	0	0.15	-223104.276	-222785.652	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
7	2	0	0.175	-220909.305	-222517.602	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
8	2	0	0.2	-220291.905	-222239.39	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
9	2	0	0.225	-219433.475	-221927.622	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
10	2	0	0.25	-217692.423	-221504.102	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
11	2	0	0.275	-211327.161	-220578.925	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
12	2	0	0.3	-208473.002	-219570.099	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
13	2	0	0.325	-206609.23	-218573.109	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
14	2	0	0.35	-206037.876	-217677.735	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
15	2	0	0.375	-205634.648	-216874.862	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
16	3	0	0.4	-205905.84	-216189.298	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
17	3	0	0.425	-206015.541	-215590.842	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
18	3	0	0.45	-204882.605	-214995.94	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
19	3	0	0.475	-203680.091	-214400.369	-229062.989	-203508.012	19277.6401	0	0	0	0	0	3
20	3	0	0.5	-201742.988	-213767.5	-229062.989	-201742.988	19277.6401	0	0	0	0	0	3
21	3	0	0.525	-200700.956	-213627.147	-229062.989	-200700.956	9158.50471	0	0	0	0	0	3
22	3	0	0.55	-199821.524	-212229.385	-229062.989	-199821.524	10556.2666	0	0	0	0	0	3
23	3	0	0.575	-200010.332	-210776.752	-227304.021	-199821.524	12008.8995	0	0	0	0	0	3
24	3	0	0.6	-197557.069	-209289.405	-225957.851	-197557.069	13496.2471	0	0	0	0	0	3
25	3	0	0.625	-196489.412	-207815.983	-223104.276	-196489.412	14969.6691	0	0	0	0	0	3
26	3	0	0.65	-194019.648	-206361.751	-220909.305	-194019.648	16155.8509	0	0	0	0	0	3
27	4	0	0.675	-192149.799	-204923.776	-220291.905	-192149.799	17315.614	0	0	0	0	0	3
28	4	0	0.7	-189870.804	-203402.721	-219433.475	-189870.804	18524.9007	0	0	0	0	0	3
29	4	0	0.725	-188346.959	-201848.395	-217692.423	-188346.959	19655.7066	0	0	0	0	0	3
30	4	0	0.75	-187119.633	-200319.756	-211327.161	-187119.633	20259.1696	0	0	0	0	0	3
31	4	0	0.775	-185343.638	-199020.58	-208473.002	-185343.638	20549.5188	0	0	0	0	0	3
32	4	0	0.8	-183357.595	-197764.809	-206609.23	-183357.595	20808.2992	0	0	0	0	0	3
33	4	0	0.825	-182040.215	-196536.359	-206037.876	-182040.215	21141.3762	0	0	0	0	0	3
34	4	0	0.85	-181157.003	-195292.315	-206015.541	-181157.003	21582.5474	0	0	0	0	0	3
35	4	0	0.875	-180357.94	-194028.48	-206015.541	-180357.94	22160.8189	0	0	0	0	0	3
36	4	0	0.9	-179668.308	-192716.603	-206015.541	-179668.308	22874.2392	0	0	0	0	0	3
37	4	0	0.925	-178603.375	-191345.995	-204882.605	-178603.375	23649.9454	0	0	0	0	0	3
38	4	0	0.95	-177642.834	-189984.006	-203680.091	-177642.834	24416.363	0	0	0	0	0	3
39	5	0	0.975	-176498.336	-188624.918	-201742.988	-176498.336	25142.5817	0	0	0	0	0	3
40	5	0	1	-175711.43	-187323.34	-200700.956	-175711.43	24989.5256	8002.73389	0	32	0	0	3
41	5	0	1.025	-174881.934	-186032.389	-200010.332	-174881.934	25128.398	8127.15838	0	32.3	0	0	3
42	5	0	1.05	-173816.205	-184732.123	-200010.332	-173816.205	26044.629	8207.08801	0	31.5	0	0	3
43	5	0	1.075	-173160.696	-183389.642	-197557.069	-173160.696	24396.3732	8178.5583	0	33.5	0	0	3
44	5	0	1.1	-172196.931	-182856.655	-197557.069	-172196.931	25360.1381	8149.95322	0	32.1	0	0	3
45	5	0	1.125	-171634.165	-181622.231	-196489.412	-171634.165	24855.247	8064.06592	0	32.4	0	0	3
46	5	0	1.15	-170969.947	-180407.019	-194019.648	-170969.947	23049.7016	8023.41316	0	34.8	0	0	3
47	5	0	1.175	-170543.674	-179289.115	-192149.799	-170543.674	21606.1252	8002.73389	0	37	0	0	3
48	5	0	1.2	-169833.953	-178226.456	-189870.804	-169833.953	20036.8518	8002.73389	0	39.9	0	0	3
49	5	0	1.225	-169315.258	-177247.62	-188346.959	-169315.258	19031.7006	8002.73389	0	42	0	0	3
50	6	0	1.25	-169037.662	-176328.13	-187119.633	-169037.662	18081.9707	8002.73389	0	44.2	0	0	3
51	6	0	1.275	-168874.357	-175459.307	-185343.638	-168874.357	16469.281	8002.73389	0	48.5	0	0	3
52	6	0	1.3	-168704.027	-174666.945	-183357.595	-168704.027	14653.5683	8002.73389	0	54.6	0	0	3
53	6	0	1.325	-168443.698	-173956.759	-182040.215	-168443.698	13596.5167	8002.73389	0	58.8	0	0	3
54	6	0	1.35	-168433.015	-173308.797	-181157.003	-168433.015	12723.9876	8002.73389	0	62.8	0	0	3
55	6	0	1.375	-168113.862	-172687.695	-180357.94	-168113.862	12244.0787	8002.73389	0	65.3	0	0	3
56	6	0	1.4	-167920.891	-172095.455	-179668.308	-167920.891	11747.4164	8002.73389	0	68.1	0	0	3
57	6	0	1.425	-167697.361	-171525.41	-178603.375	-167697.361	10906.0136	8002.73389	0	73.3	0	0	3
58	6	0	1.45	-167692.453	-171005.842	-177642.834	-167692.453	9950.38053	8002.73389	0	80.4	0	0	3
59	6	0	1.475	-167488.705	-170522.312	-176498.336	-167488.705	9009.63112	8002.73389	0	88.8	0	0	3
60	6	0	1.5	-167378.69	-170088.043	-175711.43	-167378.69	8332.73976	8002.73389	0	96	0	0	3
61	6	0	1.525	-167156.9	-169680.685	-174881.934	-167156.9	7725.03333	8002.73389	0	100	0	0	3
62	7	0	1.55	-167087.836	-169309.537	-173816.205	-167087.836	6728.36945	8002.73389	0	100	0	0	3
