Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
46	5	0	1.15	-1.02162602e-05	4.8562571e-06	-1.72712758e-05	4.67955235e-05	8.45191227e-06	0.0360692233	0	0	0	0	3
47	5	0	1.175	-3.83669756e-06	4.72859574e-06	-1.72712758e-05	4.67955235e-05	7.6012398e-06	0.0354797472	0	0	0	0	3
48	5	0	1.2	1.15709654e-05	4.3675764e-06	-1.72712758e-05	4.67955235e-05	6.30052361e-06	0.0353690048	0	0	0	0	3
49	5	0	1.225	2.21698325e-05	4.09715654e-06	-1.72712758e-05	4.67955235e-05	6.03607247e-06	0.0355775182	0	0	0	0	3
50	6	0	1.25	1.31176699e-05	4.37199822e-06	-1.72712758e-05	4.67955235e-05	5.81790275e-06	0.0359760953	0	0	0	0	3
51	6	0	1.275	2.08480294e-05	4.98940424e-06	-1.72712758e-05	4.67955235e-05	5.38173142e-06	0.0360167198	0	0	0	0	3
52	6	0	1.3	1.02393429e-05	4.5485802e-06	-1.72712758e-05	4.67955235e-05	4.92378169e-06	0.036063815	0	0	0	0	3
53	6	0	1.325	5.32507865e-06	2.57379712e-06	-1.72712758e-05	2.21698325e-05	4.92378169e-06	0.0361611859	0	0	0	0	3
54	6	0	1.35	-3.60234744e-05	3.66794342e-07	-3.60234744e-05	2.21698325e-05	5.48544496e-06	0.0359366306	0	0	0	0	3
55	6	0	1.375	-5.09472514e-05	-1.89068547e-06	-5.09472514e-05	2.21698325e-05	7.74292477e-06	0.0368111343	0	0	0	0	3
56	6	0	1.4	7.19684939e-06	-2.00378301e-06	-5.09472514e-05	2.21698325e-05	7.85602231e-06	0.0367960168	0	0	0	0	3
57	6	0	1.425	-7.86578631e-06	-2.09240937e-06	-5.09472514e-05	2.21698325e-05	7.94464866e-06	0.0368549597	0	0	0	0	3
58	6	0	1.45	7.1383205e-06	-1.47083869e-06	-5.09472514e-05	2.21698325e-05	7.94464866e-06	0.0368394758	0	0	0	0	3
59	6	0	1.475	1.19229743e-06	-1.13983344e-06	-5.09472514e-05	2.21698325e-05	7.94464866e-06	0.0368683105	0	0	0	0	3
60	6	0	1.5	3.79507997e-06	-8.11638226e-07	-5.09472514e-05	2.21698325e-05	7.94464866e-06	0.0369240133	0	0	0	0	3
61	6	0	1.525	-9.29111207e-06	-1.38504351e-06	-5.09472514e-05	2.21698325e-05	7.94464866e-06	0.0369725006	0	0	0	0	3
62	7	0	1.55	1.17766706e-05	-1.05239575e-06	-5.09472514e-05	2.21698325e-05	7.94464866e-06	0.0369204058	0	0	0	0	3
63	7	0	1.575	1.01811073e-05	4.46244409e-08	-5.09472514e-05	2.21698325e-05	7.94464866e-06	0.0368545857	0	0	0	0	3
64	7	0	1.6	1.23010034e-06	-3.39314768e-07	-5.09472514e-05	2.21698325e-05	7.78715647e-06	0.0359973178	0	0	0	0	3
65	7	0	1.625	-1.95161451e-05	-1.38984088e-06	-5.09472514e-05	2.21698325e-05	7.28257092e-06	0.036833655	0	0	0	0	3
66	7	0	1.65	4.18856004e-06	-3.67943934e-07	-5.09472514e-05	2.21698325e-05	7.08181361e-06	0.0366081063	0	0	0	0	3
67	7	0	1.675	6.0098138e-07	1.47162807e-07	-5.09472514e-05	2.21698325e-05	7.08181361e-06	0.0368567476	0	0	0	0	3
68	7	0	1.7	4.73320264e-06	5.55253293e-07	-5.09472514e-05	2.21698325e-05	7.08181361e-06	0.0368516931	0	0	0	0	3
69	7	0	1.725	-1.56423727e-06	-7.02325475e-08	-5.09472514e-05	2.21698325e-05	7.08181361e-06	0.0360114726	0	0	0	0	3
