Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	293.199997	293.199997	293.199997	293.199997	0	0	0	0	0	0	3
2	1	0	0.05	293.199996	293.199997	293.199996	293.199997	7.68040536e-07	0	0	0	0	0	3
3	1	0	0.075	293.199995	293.199996	293.199995	293.199997	1.12257675e-06	0	0	0	0	0	3
4	2	0	0.1	293.199994	293.199996	293.199994	293.199997	1.57094894e-06	0	0	0	0	0	3
5	2	0	0.125	293.199995	293.199995	293.199994	293.199997	1.80173578e-06	0	0	0	0	0	3
6	2	0	0.15	293.199994	293.199995	293.199994	293.199997	1.99340269e-06	0	0	0	0	0	3
7	2	0	0.175	293.199995	293.199995	293.199994	293.199997	2.10308497e-06	0	0	0	0	0	3
8	2	0	0.2	293.199994	293.199995	293.199994	293.199997	2.18925845e-06	0	0	0	0	0	3
9	2	0	0.225	293.199995	293.199995	293.199994	293.199997	2.24904312e-06	0	0	0	0	0	3
10	2	0	0.25	293.199995	293.199995	293.199994	293.199997	2.28704187e-06	0	0	0	0	0	3
11	2	0	0.275	293.199995	293.199995	293.199994	293.199997	2.29817061e-06	0	0	0	0	0	3
12	2	0	0.3	293.199293	293.199937	293.199293	293.199997	6.07556191e-05	0	0	0	0	0	3
13	2	0	0.325	293.198884	293.199856	293.198884	293.199997	0.000141732706	0	0	0	0	0	3
14	2	0	0.35	293.19862	293.199767	293.19862	293.199997	0.000229966886	0	0	0	0	0	3
15	2	0	0.375	293.198566	293.199687	293.198566	293.199997	0.000310070156	0	0	0	0	0	3
16	3	0	0.4	293.198341	293.199603	293.198341	293.199997	0.000394238035	0	0	0	0	0	3
17	3	0	0.425	293.19828	293.199525	293.19828	293.199997	0.000472092419	0	0	0	0	0	3
18	3	0	0.45	293.197985	293.19944	293.197985	293.199997	0.000557633053	0	0	0	0	0	3
19	3	0	0.475	293.197829	293.199355	293.197829	293.199997	0.000642396286	0	0	0	0	0	3
20	3	0	0.5	293.197737	293.199274	293.197737	293.199997	0.000723266416	0	0	0	0	0	3
21	3	0	0.525	293.197666	293.199157	293.197666	293.199996	0.000839046479	0	0	0	0	0	3
22	3	0	0.55	293.197484	293.199032	293.197484	293.199995	0.000964275307	0	0	0	0	0	3
23	3	0	0.575	293.197453	293.198905	293.197453	293.199995	0.00109096013	0	0	0	0	0	3
24	3	0	0.6	293.19738	293.198774	293.19738	293.199995	0.00122144402	0	0	0	0	0	3
25	3	0	0.625	293.19738	293.198643	293.19738	293.199995	0.00135195928	0	0	0	0	0	3
26	3	0	0.65	293.197477	293.198517	293.19738	293.199995	0.00147773235	0	0	0	0	0	3
27	4	0	0.675	293.197587	293.198397	293.19738	293.199995	0.00159803404	0	0	0	0	0	3
28	4	0	0.7	293.197586	293.198277	293.19738	293.199995	0.00171841554	0	0	0	0	0	3
29	4	0	0.725	293.197624	293.198158	293.19738	293.199995	0.00183690105	0	0	0	0	0	3
30	4	0	0.75	293.197728	293.198045	293.19738	293.199995	0.00195021301	0	0	0	0	0	3
31	4	0	0.775	293.198144	293.197952	293.19738	293.199293	0.00191342208	0	0	0	0	0	3
32	4	0	0.8	293.19839	293.197907	293.19738	293.198884	0.00150375188	0	0	0	0	0	3
33	4	0	0.825	293.198615	293.197894	293.19738	293.19862	0.00124019841	0	0	0	0	0	3
34	4	0	0.85	293.198835	293.197904	293.19738	293.198835	0.00145500332	0	0	0	0	0	3
35	4	0	0.875	293.199042	293.197928	293.19738	293.199042	0.00166197353	0	0	0	0	0	3
36	4	0	0.9	293.19928	293.197975	293.19738	293.19928	0.00163156293	0	0	0	0	0	3
37	4	0	0.925	293.199433	293.198033	293.19738	293.199433	0.0015460223	0	0	0	0	0	3
38	4	0	0.95	293.199479	293.198108	293.19738	293.199479	0.00146125906	0	0	0	0	0	3
39	5	0	0.975	293.199514	293.198192	293.19738	293.199514	0.00138038893	0	0	0	0	0	3
40	5	0	1	293.199553	293.198282	293.19738	293.199553	0.00126384083	0.000392306698	0	31	0	0	3
41	5	0	1.025	293.199689	293.198384	293.19738	293.199689	0.00113825746	0.000392306698	0	34.4	0	0	3
42	5	0	1.05	293.199735	293.198496	293.19738	293.199735	0.00101112427	0.000392306698	0	38.7	0	0	3
43	5	0	1.075	293.199755	293.198611	293.19738	293.199755	0.000880409592	0.000392306698	0	44.5	0	0	3
44	5	0	1.1	293.199779	293.198667	293.19738	293.199779	0.000880409592	0.000392306698	0	44.5	0	0	3
45	5	0	1.125	293.199818	293.198783	293.19738	293.199818	0.000889391024	0.000392306698	0	44.1	0	0	3
46	5	0	1.15	293.199822	293.198899	293.197477	293.199822	0.00100566218	0.000392306698	0	39	0	0	3
47	5	0	1.175	293.199842	293.199012	293.197586	293.199842	0.00111830405	0.000392306698	0	35	0	0	3
48	5	0	1.2	293.199846	293.19912	293.197586	293.199846	0.00122590813	0.000392306698	0	32	0	0	3
49	5	0	1.225	293.199874	293.199228	293.197624	293.199874	0.00133488105	0.000392306698	0	29.3	0	0	3
50	6	0	1.25	293.199897	293.199337	293.197728	293.199897	0.00144309668	0.000392306698	0	27.1	0	0	3
51	6	0	1.275	293.199916	293.199441	293.198144	293.199916	0.00154727545	0.000392306698	0	25.3	0	0	3
52	6	0	1.3	293.19994	293.199526	293.19839	293.19994	0.00154994875	0.000392306698	0	25.3	0	0	3
53	6	0	1.325	293.199957	293.199601	293.198615	293.199957	0.00134113579	0.000392306698	0	29.2	0	0	3
54	6	0	1.35	293.199955	293.199665	293.198835	293.199957	0.0011215487	0.000392306698	0	34.9	0	0	3
55	6	0	1.375	293.199945	293.199718	293.199042	293.199957	0.000914578498	0.000392306698	0	42.8	0	0	3
56	6	0	1.4	293.199961	293.199761	293.19928	293.199961	0.000681121519	0.000392306698	0	57.5	0	0	3
57	6	0	1.425	293.199953	293.199793	293.199433	293.199961	0.000528660083	0.000392306698	0	74.2	0	0	3
58	6	0	1.45	293.199966	293.199819	293.199479	293.199966	0.000487105309	0.000392306698	0	80.5	0	0	3
59	6	0	1.475	293.199977	293.199843	293.199514	293.199977	0.000463508531	0.000392306698	0	84.6	0	0	3
60	6	0	1.5	293.199984	293.199865	293.199553	293.199984	0.00043131026	0.000392306698	0	90.9	0	0	3
61	6	0	1.525	293.19996	293.199884	293.199689	293.199984	0.000294813938	0.000392306698	0	100	0	0	3
62	7	0	1.55	293.199965	293.199897	293.199735	293.199984	0.000248698951	0.000392306698	0	100	0	0	3
63	7	0	1.575	293.19995	293.199908	293.199755	293.199984	0.000229011204	0.000392306698	0	100	0	0	3
64	7	0	1.6	293.199948	293.199917	293.199779	293.199984	0.000204717286	0.000392306698	0	100	0	0	3
65	7	0	1.625	293.199933	293.199924	293.199818	293.199984	0.00016629284	0.000392306698	0	100	0	0	3
66	7	0	1.65	293.199951	293.199931	293.199822	293.199984	0.000161899098	0.000392306698	0	100	0	0	3
67	7	0	1.675	293.199929	293.199936	293.199842	293.199984	0.000141857517	0.000392306698	0	100	0	0	3
68	7	0	1.7	293.199932	293.19994	293.199846	293.199984	0.000137562974	0.000392306698	0	100	0	0	3
69	7	0	1.725	293.199916	293.199943	293.199874	293.199984	0.000109916859	0.000392306698	0	100	0	0	3
