Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	837.206804	837.206804	837.206804	837.206804	0	0	0	0	0	0	3
2	1	0	0.05	847.368557	842.287681	837.206804	847.368557	5.0808764	0	0	0	0	0	3
3	1	0	0.075	846.536575	843.703979	837.206804	847.368557	6.49717456	0	0	0	0	0	3
4	2	0	0.1	847.693219	844.701289	837.206804	847.693219	7.49448469	0	0	0	0	0	3
5	2	0	0.125	854.708121	846.702655	837.206804	854.708121	9.49585114	0	0	0	0	0	3
6	2	0	0.15	867.732924	850.2077	837.206804	867.732924	13.000896	0	0	0	0	0	3
7	2	0	0.175	884.026921	855.039017	837.206804	884.026921	17.8322133	0	0	0	0	0	3
8	2	0	0.2	896.122646	860.174471	837.206804	896.122646	22.9676669	0	0	0	0	0	3
9	2	0	0.225	917.562148	866.55088	837.206804	917.562148	29.3440755	0	0	0	0	0	3
10	2	0	0.25	931.285327	873.024324	837.206804	931.285327	35.8175202	0	0	0	0	0	3
11	2	0	0.275	937.249446	878.862972	837.206804	937.249446	41.6561676	0	0	0	0	0	3
12	2	0	0.3	941.373588	884.07219	837.206804	941.373588	46.8653856	0	0	0	0	0	3
13	2	0	0.325	948.194277	889.004658	837.206804	948.194277	51.7978538	0	0	0	0	0	3
14	2	0	0.35	945.854659	893.065372	837.206804	948.194277	55.8585682	0	0	0	0	0	3
15	2	0	0.375	952.412943	897.021877	837.206804	952.412943	59.8150729	0	0	0	0	0	3
16	3	0	0.4	943.862272	899.949402	837.206804	952.412943	62.7425975	0	0	0	0	0	3
17	3	0	0.425	948.018709	902.777008	837.206804	952.412943	65.5702039	0	0	0	0	0	3
18	3	0	0.45	934.991178	904.566684	837.206804	952.412943	67.35988	0	0	0	0	0	3
19	3	0	0.475	923.63771	905.570422	837.206804	952.412943	68.3636182	0	0	0	0	0	3
20	3	0	0.5	905.928141	905.588308	837.206804	952.412943	68.3815041	0	0	0	0	0	3
21	3	0	0.525	863.101189	906.883028	846.536575	952.412943	64.595347	0	0	0	0	0	3
22	3	0	0.55	805.668907	904.798045	805.668907	952.412943	63.1790488	0	0	0	0	0	3
23	3	0	0.575	744.88896	899.715664	744.88896	952.412943	62.1817387	0	0	0	0	0	3
24	3	0	0.6	699.298354	892.295921	699.298354	952.412943	60.1803722	0	0	0	0	0	3
25	3	0	0.625	697.686579	884.444844	697.686579	952.412943	56.6753274	0	0	0	0	0	3
26	3	0	0.65	800.49715	881.083055	697.686579	952.412943	51.8440101	0	0	0	0	0	3
27	4	0	0.675	1029.21885	888.342652	697.686579	1029.21885	46.7085565	0	0	0	0	0	3
28	4	0	0.7	1298.41838	908.457438	697.686579	1298.41838	41.9065586	0	0	0	0	0	3
29	4	0	0.725	1562.68856	940.713759	697.686579	1562.68856	67.6894344	0	0	0	0	0	3
30	4	0	0.75	1877.95101	988.047043	697.686579	1877.95101	109.184071	0	0	0	0	0	3
31	4	0	0.775	2335.96579	1057.98286	697.686579	2335.96579	176.899805	0	0	0	0	0	3
32	4	0	0.8	2632.77538	1142.55295	697.686579	2632.77538	261.469895	0	0	0	0	0	3
33	4	0	0.825	2825.32898	1236.40969	697.686579	2825.32898	355.32663	0	0	0	0	0	3
34	4	0	0.85	2885.31117	1333.38251	697.686579	2885.31117	452.299456	0	0	0	0	0	3
35	4	0	0.875	2964.22162	1433.97294	697.686579	2964.22162	552.889889	0	0	0	0	0	3
36	4	0	0.9	3134.64449	1543.51206	697.686579	3134.64449	662.429	0	0	0	0	0	3
37	4	0	0.925	3305.84256	1661.40325	697.686579	3305.84256	780.320192	0	0	0	0	0	3
38	4	0	0.95	3353.2255	1782.31496	697.686579	3353.2255	901.231909	0	0	0	0	0	3
39	5	0	0.975	3281.69369	1900.21776	697.686579	3353.2255	1019.13471	0	0	0	0	0	3
40	5	0	1	3064.32032	2008.13737	697.686579	3353.2255	1127.05432	398.330839	0	35.3	0	0	3
41	5	0	1.025	2702.34179	2100.0994	697.686579	3353.2255	1219.01635	398.330839	0	32.6	0	0	3
42	5	0	1.05	2349.51477	2177.29169	697.686579	3353.2255	1296.20864	398.330839	0	30.7	0	0	3
43	5	0	1.075	2060.74844	2243.08467	697.686579	3353.2255	1362.00161	398.330839	0	29.2	0	0	3
44	5	0	1.1	1827.69293	2223.30411	697.686579	3353.2255	1362.00161	398.330839	0	29.2	0	0	3
45	5	0	1.125	1693.46966	2270.6456	697.686579	3353.2255	1389.56255	398.330839	0	28.6	0	0	3
46	5	0	1.15	1620.58018	2314.59292	800.49715	3353.2255	1433.50986	398.330839	0	27.7	0	0	3
47	5	0	1.175	1623.46671	2353.78194	1029.21885	3353.2255	1465.43929	398.330839	0	27.1	0	0	3
48	5	0	1.2	1685.33614	2385.02562	1298.41838	3353.2255	1476.56818	398.330839	0	26.9	0	0	3
49	5	0	1.225	1818.73103	2409.80242	1562.68856	3353.2255	1469.08866	398.330839	0	27.1	0	0	3
50	6	0	1.25	2029.55191	2432.034	1620.58018	3353.2255	1443.98696	398.330839	0	27.5	0	0	3
51	6	0	1.275	2241.81568	2449.36089	1620.58018	3353.2255	1391.37803	398.330839	0	28.6	0	0	3
52	6	0	1.3	2465.59185	2455.53356	1620.58018	3353.2255	1312.98061	398.330839	0	30.3	0	0	3
53	6	0	1.325	2646.80289	2456.20154	1620.58018	3353.2255	1219.79185	398.330839	0	32.6	0	0	3
54	6	0	1.35	2803.79963	2455.17633	1620.58018	3353.2255	1122.81903	398.330839	0	35.4	0	0	3
55	6	0	1.375	2893.29516	2455.55652	1620.58018	3353.2255	1022.22859	398.330839	0	38.9	0	0	3
56	6	0	1.4	2941.95831	2454.49636	1620.58018	3353.2255	912.689484	398.330839	0	43.6	0	0	3
57	6	0	1.425	2878.88239	2442.31722	1620.58018	3353.2255	794.798291	398.330839	0	50.1	0	0	3
58	6	0	1.45	2744.71233	2415.59673	1620.58018	3353.2255	673.886575	398.330839	0	59.1	0	0	3
59	6	0	1.475	2593.58757	2379.42349	1620.58018	3281.69369	555.983776	398.330839	0	71.6	0	0	3
