Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	0.990481095	0.990481095	0.990481095	0.990481095	0	0	0	0	0	0	3
2	1	0	0.05	0.991737039	0.991109067	0.990481095	0.991737039	0.000627972268	0	0	0	0	0	3
3	1	0	0.075	0.990000046	0.990739393	0.990000046	0.991737039	0.000627972268	0	0	0	0	0	3
4	2	0	0.1	0.993001697	0.991304969	0.990000046	0.993001697	0.000823874554	0	0	0	0	0	3
5	2	0	0.125	0.992429355	0.991529847	0.990000046	0.993001697	0.00104875166	0	0	0	0	0	3
6	2	0	0.15	0.993650075	0.991883218	0.990000046	0.993650075	0.00140212309	0	0	0	0	0	3
7	2	0	0.175	0.99341166	0.992101567	0.990000046	0.993650075	0.00162047202	0	0	0	0	0	3
8	2	0	0.2	0.993685869	0.992299605	0.990000046	0.993685869	0.00181850982	0	0	0	0	0	3
9	2	0	0.225	0.993305407	0.992411361	0.990000046	0.993685869	0.00193026567	0	0	0	0	0	3
10	2	0	0.25	0.9931763	0.992487854	0.990000046	0.993685869	0.00200675959	0	0	0	0	0	3
11	2	0	0.275	0.992868833	0.992522489	0.990000046	0.993685869	0.002041394	0	0	0	0	0	3
12	2	0	0.3	0.992824491	0.992547656	0.990000046	0.993685869	0.00206656085	0	0	0	0	0	3
13	2	0	0.325	0.993168545	0.992595416	0.990000046	0.993685869	0.00211432157	0	0	0	0	0	3
14	2	0	0.35	0.993395729	0.992652582	0.990000046	0.993685869	0.00217148678	0	0	0	0	0	3
15	2	0	0.375	0.9938563	0.99273283	0.990000046	0.9938563	0.0022517347	0	0	0	0	0	3
16	3	0	0.4	0.994671626	0.992854004	0.990000046	0.994671626	0.00237290947	0	0	0	0	0	3
17	3	0	0.425	0.995393828	0.993003406	0.990000046	0.995393828	0.00252231088	0	0	0	0	0	3
18	3	0	0.45	0.995929267	0.993165954	0.990000046	0.995929267	0.00268485872	0	0	0	0	0	3
19	3	0	0.475	0.996444606	0.993338514	0.990000046	0.996444606	0.00285741938	0	0	0	0	0	3
20	3	0	0.5	0.997108192	0.993526998	0.990000046	0.997108192	0.00304590324	0	0	0	0	0	3
21	3	0	0.525	0.997918196	0.993898853	0.990000046	0.997918196	0.00315945976	0	0	0	0	0	3
22	3	0	0.55	0.998592895	0.994241646	0.990000046	0.998592895	0.00350225256	0	0	0	0	0	3
23	3	0	0.575	0.999023621	0.994692825	0.992429355	0.999023621	0.00338785531	0	0	0	0	0	3
24	3	0	0.6	0.999468389	0.995016159	0.992429355	0.999468389	0.0034863128	0	0	0	0	0	3
25	3	0	0.625	0.999685831	0.995378983	0.992824491	0.999685831	0.00349576519	0	0	0	0	0	3
26	3	0	0.65	1.00013484	0.995703221	0.992824491	1.00013484	0.00360165434	0	0	0	0	0	3
27	4	0	0.675	1.0002804	0.996046658	0.992824491	1.0002804	0.00374705341	0	0	0	0	0	3
28	4	0	0.7	1.0004078	0.996382754	0.992824491	1.0004078	0.00397139391	0	0	0	0	0	3
29	4	0	0.725	1.00061353	0.996748161	0.992824491	1.00061353	0.00426030619	0	0	0	0	0	3
30	4	0	0.75	1.0006196	0.997120325	0.992824491	1.0006196	0.00459783657	0	0	0	0	0	3
31	4	0	0.775	1.00088619	0.997521193	0.992824491	1.00088619	0.00497353746	0	0	0	0	0	3
32	4	0	0.8	1.00086083	0.99792301	0.993168545	1.00088619	0.00532759369	0	0	0	0	0	3
33	4	0	0.825	1.000876	0.998308383	0.993395729	1.00088619	0.00565580147	0	0	0	0	0	3
34	4	0	0.85	1.001066	0.998691897	0.9938563	1.001066	0.00595906722	0	0	0	0	0	3
35	4	0	0.875	1.00097574	0.999047869	0.994671626	1.001066	0.00619386442	0	0	0	0	0	3
36	4	0	0.9	1.00114639	0.999371607	0.995393828	1.00114639	0.00575256282	0	0	0	0	0	3
37	4	0	0.925	1.00109306	0.999656569	0.995929267	1.00114639	0.00521712435	0	0	0	0	0	3
38	4	0	0.95	1.00103384	0.999911797	0.996444606	1.00114639	0.00470178519	0	0	0	0	0	3
39	5	0	0.975	1.00097521	1.00013833	0.997108192	1.00114639	0.00403819973	0	0	0	0	0	3
40	5	0	1	1.00098549	1.00033219	0.997918196	1.00114639	0.00322819482	0.00167195179	0	51.7	0	0	3
41	5	0	1.025	1.0010527	1.00048892	0.998592895	1.00114639	0.00255349597	0.00167195179	0	65.4	0	0	3
42	5	0	1.05	1.00102749	1.00061065	0.999023621	1.00114639	0.00212277015	0.00167195179	0	78.7	0	0	3
43	5	0	1.075	1.00106115	1.00071252	0.999468389	1.00114639	0.0016780019	0.00167195179	0	99.6	0	0	3
44	5	0	1.1	1.00107944	1.00073	0.999468389	1.00114639	0.0016780019	0.00167195179	0	99.6	0	0	3
45	5	0	1.125	1.00106019	1.0008058	0.999685831	1.00114639	0.00146056	0.00167195179	0	100	0	0	3
46	5	0	1.15	1.00107477	1.00087194	1.00013484	1.00114639	0.0010115546	0.00167195179	0	100	0	0	3
47	5	0	1.175	1.00110361	1.00091807	1.0002804	1.00114639	0.000865993423	0.00167195179	0	100	0	0	3
48	5	0	1.2	1.00104677	1.00095456	1.0004078	1.00114639	0.000738594723	0.00167195179	0	100	0	0	3
49	5	0	1.225	1.0010894	1.00098702	1.00061353	1.00114639	0.000532859984	0.00167195179	0	100	0	0	3
50	6	0	1.25	1.00109366	1.00100988	1.0006196	1.00114639	0.000526795745	0.00167195179	0	100	0	0	3
51	6	0	1.275	1.00109846	1.00103269	1.00086083	1.00114639	0.000285561177	0.00167195179	0	100	0	0	3
52	6	0	1.3	1.00110915	1.0010433	1.00086083	1.00114639	0.000285561177	0.00167195179	0	100	0	0	3
53	6	0	1.325	1.00110371	1.00105487	1.000876	1.00114639	0.000270386306	0.00167195179	0	100	0	0	3
54	6	0	1.35	1.0011049	1.00106577	1.00097521	1.00114639	0.000171179529	0.00167195179	0	100	0	0	3
55	6	0	1.375	1.00108764	1.0010668	1.00097521	1.00114639	0.000171179529	0.00167195179	0	100	0	0	3
56	6	0	1.4	1.00115778	1.00107547	1.00097521	1.00115778	0.000182565435	0.00167195179	0	100	0	0	3
57	6	0	1.425	1.00111063	1.00107376	1.00097521	1.00115778	0.000182565435	0.00167195179	0	100	0	0	3
58	6	0	1.45	1.00114155	1.00107607	1.00097521	1.00115778	0.000182565435	0.00167195179	0	100	0	0	3
59	6	0	1.475	1.00113942	1.0010811	1.00097521	1.00115778	0.000182565435	0.00167195179	0	100	0	0	3
60	6	0	1.5	1.00116735	1.00109025	1.00098549	1.00116735	0.000181859818	0.00167195179	0	100	0	0	3
61	6	0	1.525	1.00106711	1.00109414	1.00102749	1.00116735	0.000139859336	0.00167195179	0	100	0	0	3
62	7	0	1.55	1.00110579	1.00109666	1.00102749	1.00116735	0.000139859336	0.00167195179	0	100	0	0	3
63	7	0	1.575	1.00115243	1.00110261	1.00104677	1.00116735	0.000120573849	0.00167195179	0	100	0	0	3
64	7	0	1.6	1.00114927	1.00110681	1.00104677	1.00116735	0.000120573849	0.00167195179	0	100	0	0	3
65	7	0	1.625	1.00112388	1.00110893	1.00104677	1.00116735	0.000120573849	0.00167195179	0	100	0	0	3
66	7	0	1.65	1.00118428	1.00111484	1.00104677	1.00118428	0.000137506047	0.00167195179	0	100	0	0	3
67	7	0	1.675	1.00114393	1.00111813	1.00104677	1.00118428	0.000137506047	0.00167195179	0	100	0	0	3
68	7	0	1.7	1.00116436	1.00112102	1.00104677	1.00118428	0.000137506047	0.00167195179	0	100	0	0	3
69	7	0	1.725	1.00117275	1.00112702	1.00106711	1.00118428	0.000117172323	0.00167195179	0	100	0	0	3
