Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	495.745353	495.745353	495.745353	495.745353	0	0	0	0	0	0	3
2	1	0	0.05	497.308106	496.52673	495.745353	497.308106	0.781376922	0	0	0	0	0	3
3	1	0	0.075	494.651102	495.90152	494.651102	497.308106	0.781376922	0	0	0	0	0	3
4	2	0	0.1	497.060002	496.191141	494.651102	497.308106	0.781376922	0	0	0	0	0	3
5	2	0	0.125	496.012252	496.155363	494.651102	497.308106	0.781376922	0	0	0	0	0	3
6	2	0	0.15	496.942301	496.28652	494.651102	497.308106	0.781376922	0	0	0	0	0	3
7	2	0	0.175	496.516343	496.319351	494.651102	497.308106	0.781376922	0	0	0	0	0	3
8	2	0	0.2	496.709151	496.368076	494.651102	497.308106	0.781376922	0	0	0	0	0	3
9	2	0	0.225	496.262681	496.356366	494.651102	497.308106	0.781376922	0	0	0	0	0	3
10	2	0	0.25	496.102133	496.330943	494.651102	497.308106	0.781376922	0	0	0	0	0	3
11	2	0	0.275	495.783302	496.281157	494.651102	497.308106	0.781376922	0	0	0	0	0	3
12	2	0	0.3	495.753665	496.237199	494.651102	497.308106	0.781376922	0	0	0	0	0	3
13	2	0	0.325	496.137976	496.229567	494.651102	497.308106	0.781376922	0	0	0	0	0	3
14	2	0	0.35	496.35807	496.238746	494.651102	497.308106	0.781376922	0	0	0	0	0	3
15	2	0	0.375	496.886195	496.281909	494.651102	497.308106	0.781376922	0	0	0	0	0	3
16	3	0	0.4	497.705088	496.370858	494.651102	497.705088	0.781376922	0	0	0	0	0	3
17	3	0	0.425	498.469142	496.494286	494.651102	498.469142	0.781376922	0	0	0	0	0	3
18	3	0	0.45	499.012261	496.634174	494.651102	499.012261	0.888820967	0	0	0	0	0	3
19	3	0	0.475	499.506453	496.785346	494.651102	499.506453	1.03999356	0	0	0	0	0	3
20	3	0	0.5	500.152321	496.953695	494.651102	500.152321	1.20834232	0	0	0	0	0	3
21	3	0	0.525	500.921158	497.212485	494.651102	500.921158	1.31096476	0	0	0	0	0	3
22	3	0	0.55	501.560955	497.425128	494.651102	501.560955	1.52360719	0	0	0	0	0	3
23	3	0	0.575	501.965248	497.790835	495.753665	501.965248	1.63547176	0	0	0	0	0	3
24	3	0	0.6	502.375513	498.05661	495.753665	502.375513	1.90124728	0	0	0	0	0	3
25	3	0	0.625	502.562173	498.384106	495.753665	502.562173	2.1545397	0	0	0	0	0	3
26	3	0	0.65	502.970966	498.68554	495.753665	502.970966	2.45597295	0	0	0	0	0	3
27	4	0	0.675	503.099021	499.014674	495.753665	503.099021	2.78510686	0	0	0	0	0	3
28	4	0	0.7	503.208822	499.339657	495.753665	503.208822	3.11009042	0	0	0	0	0	3
29	4	0	0.725	503.404583	499.696752	495.753665	503.404583	3.46718549	0	0	0	0	0	3
30	4	0	0.75	503.404065	500.061849	495.753665	503.404583	3.83228208	0	0	0	0	0	3
31	4	0	0.775	503.652233	500.455295	495.753665	503.652233	4.22572862	0	0	0	0	0	3
32	4	0	0.8	503.630564	500.84914	496.137976	503.652233	4.61957354	0	0	0	0	0	3
33	4	0	0.825	503.644078	501.224445	496.35807	503.652233	4.98569985	0	0	0	0	0	3
34	4	0	0.85	503.835032	501.598294	496.886195	503.835032	5.31638461	0	0	0	0	0	3
35	4	0	0.875	503.746008	501.941284	497.705088	503.835032	5.5704266	0	0	0	0	0	3
36	4	0	0.9	503.905123	502.251286	498.469142	503.905123	5.43598135	0	0	0	0	0	3
37	4	0	0.925	503.848474	502.520253	499.012261	503.905123	4.89286235	0	0	0	0	0	3
38	4	0	0.95	503.800333	502.759656	499.506453	503.905123	4.39867037	0	0	0	0	0	3
39	5	0	0.975	503.748165	502.971742	500.152321	503.905123	3.75280184	0	0	0	0	0	3
40	5	0	1	503.754111	503.151831	500.921158	503.905123	2.98396489	1.38810313	0	46.5	0	0	3
41	5	0	1.025	503.822755	503.296911	501.560955	503.905123	2.34416803	1.38810313	0	59.2	0	0	3
42	5	0	1.05	503.795338	503.40863	501.965248	503.905123	1.93987467	1.38810313	0	71.5	0	0	3
43	5	0	1.075	503.830282	503.501882	502.375513	503.905123	1.5296104	1.38810313	0	90.7	0	0	3
44	5	0	1.1	503.846475	503.518291	502.375513	503.905123	1.5296104	1.38810313	0	90.7	0	0	3
45	5	0	1.125	503.832212	503.587658	502.562173	503.905123	1.34295055	1.38810313	0	100	0	0	3
46	5	0	1.15	503.842017	503.648603	502.970966	503.905123	0.93415694	1.38810313	0	100	0	0	3
47	5	0	1.175	503.870731	503.691449	503.099021	503.905123	0.806102085	1.38810313	0	100	0	0	3
48	5	0	1.2	503.822215	503.725886	503.208822	503.905123	0.696301385	1.38810313	0	100	0	0	3
49	5	0	1.225	503.860863	503.756936	503.404065	503.905123	0.501058216	1.38810313	0	100	0	0	3
50	6	0	1.25	503.870578	503.779126	503.404065	503.905123	0.501058216	1.38810313	0	100	0	0	3
51	6	0	1.275	503.877106	503.801652	503.630564	503.905123	0.274559494	1.38810313	0	100	0	0	3
52	6	0	1.3	503.887993	503.812879	503.630564	503.905123	0.274559494	1.38810313	0	100	0	0	3
53	6	0	1.325	503.884892	503.82499	503.644078	503.905123	0.261044893	1.38810313	0	100	0	0	3
54	6	0	1.35	503.889621	503.836682	503.746008	503.905123	0.15911471	1.38810313	0	100	0	0	3
55	6	0	1.375	503.869746	503.838335	503.746008	503.905123	0.15911471	1.38810313	0	100	0	0	3
